Starting solana-test-validator
Ledger path: /var/lib/solana/ledger
Reset ledger: true
RPC bind address: 0.0.0.0
RPC port: 8899
Geyser enabled: true

Notice! No wallet available. `solana airdrop` localnet SOL after creating one

Ledger location: /var/lib/solana/ledger
Log: /var/lib/solana/ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Connecting...
Identity: BY4V6ZUvPwB7m6jFrpn1NuXybvHB3MxTveYZsm1RYsPg
Genesis Hash: muSkct4wuMA2tbhYDrmbSwF5YWb2BwvV9omxvyxR3VE
Version: 1.18.25
Shred Version: 3670
Gossip Address: 127.0.0.1:1024
TPU Address: 127.0.0.1:1027
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:00:38 | Processed Slot: 88 | Confirmed Slot: 88 | Finalized Slot: 56 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 87 | ◎499.999565000
00:00:38 | Processed Slot: 89 | Confirmed Slot: 88 | Finalized Slot: 57 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 88 | ◎499.999565000
00:00:39 | Processed Slot: 89 | Confirmed Slot: 89 | Finalized Slot: 57 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 88 | ◎499.999560000
00:00:39 | Processed Slot: 90 | Confirmed Slot: 90 | Finalized Slot: 58 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 89 | ◎499.999555000
00:00:39 | Processed Slot: 90 | Confirmed Slot: 90 | Finalized Slot: 58 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 89 | ◎499.999555000
00:00:40 | Processed Slot: 91 | Confirmed Slot: 91 | Finalized Slot: 59 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 90 | ◎499.999550000
00:00:40 | Processed Slot: 92 | Confirmed Slot: 92 | Finalized Slot: 60 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 91 | ◎499.999545000
00:00:40 | Processed Slot: 92 | Confirmed Slot: 92 | Finalized Slot: 60 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 91 | ◎499.999545000
00:00:40 | Processed Slot: 93 | Confirmed Slot: 93 | Finalized Slot: 61 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 92 | ◎499.999540000
00:00:41 | Processed Slot: 93 | Confirmed Slot: 93 | Finalized Slot: 61 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 92 | ◎499.999540000
00:00:41 | Processed Slot: 94 | Confirmed Slot: 94 | Finalized Slot: 62 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 93 | ◎499.999535000
00:00:41 | Processed Slot: 95 | Confirmed Slot: 95 | Finalized Slot: 63 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 94 | ◎499.999530000
00:00:41 | Processed Slot: 95 | Confirmed Slot: 95 | Finalized Slot: 63 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 94 | ◎499.999530000
00:00:42 | Processed Slot: 96 | Confirmed Slot: 96 | Finalized Slot: 64 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 95 | ◎499.999525000
00:00:42 | Processed Slot: 97 | Confirmed Slot: 97 | Finalized Slot: 65 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 96 | ◎499.999520000
00:00:42 | Processed Slot: 97 | Confirmed Slot: 97 | Finalized Slot: 65 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 96 | ◎499.999520000
00:00:42 | Processed Slot: 98 | Confirmed Slot: 98 | Finalized Slot: 66 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 97 | ◎499.999515000
00:00:43 | Processed Slot: 98 | Confirmed Slot: 98 | Finalized Slot: 66 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 97 | ◎499.999515000
00:00:43 | Processed Slot: 99 | Confirmed Slot: 99 | Finalized Slot: 67 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 98 | ◎499.999510000
00:00:43 | Processed Slot: 100 | Confirmed Slot: 100 | Finalized Slot: 68 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 99 | ◎499.999505000
00:00:43 | Processed Slot: 100 | Confirmed Slot: 100 | Finalized Slot: 68 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 99 | ◎499.999505000
00:00:44 | Processed Slot: 101 | Confirmed Slot: 101 | Finalized Slot: 69 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 100 | ◎499.999500000
00:00:44 | Processed Slot: 101 | Confirmed Slot: 101 | Finalized Slot: 69 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 100 | ◎499.999500000
00:00:44 | Processed Slot: 102 | Confirmed Slot: 102 | Finalized Slot: 70 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 101 | ◎499.999495000
00:00:44 | Processed Slot: 103 | Confirmed Slot: 103 | Finalized Slot: 71 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 102 | ◎499.999490000
00:00:45 | Processed Slot: 103 | Confirmed Slot: 103 | Finalized Slot: 71 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 102 | ◎499.999490000
00:00:45 | Processed Slot: 104 | Confirmed Slot: 104 | Finalized Slot: 72 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 103 | ◎499.999485000
00:00:45 | Processed Slot: 105 | Confirmed Slot: 105 | Finalized Slot: 73 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 104 | ◎499.999480000
00:00:45 | Processed Slot: 105 | Confirmed Slot: 105 | Finalized Slot: 73 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 104 | ◎499.999480000
00:00:46 | Processed Slot: 106 | Confirmed Slot: 106 | Finalized Slot: 74 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 105 | ◎499.999475000
00:00:46 | Processed Slot: 106 | Confirmed Slot: 106 | Finalized Slot: 74 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 105 | ◎499.999475000
00:00:46 | Processed Slot: 107 | Confirmed Slot: 107 | Finalized Slot: 75 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 106 | ◎499.999470000
00:00:46 | Processed Slot: 108 | Confirmed Slot: 108 | Finalized Slot: 76 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 107 | ◎499.999465000
00:00:47 | Processed Slot: 108 | Confirmed Slot: 108 | Finalized Slot: 76 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 107 | ◎499.999465000
00:00:47 | Processed Slot: 109 | Confirmed Slot: 109 | Finalized Slot: 77 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 108 | ◎499.999460000
00:00:47 | Processed Slot: 110 | Confirmed Slot: 109 | Finalized Slot: 78 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 109 | ◎499.999460000
00:00:47 | Processed Slot: 110 | Confirmed Slot: 110 | Finalized Slot: 78 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 109 | ◎499.999455000
00:00:48 | Processed Slot: 111 | Confirmed Slot: 111 | Finalized Slot: 79 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 110 | ◎499.999450000
00:00:48 | Processed Slot: 111 | Confirmed Slot: 111 | Finalized Slot: 79 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 110 | ◎499.999450000
00:00:48 | Processed Slot: 112 | Confirmed Slot: 112 | Finalized Slot: 80 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 111 | ◎499.999445000
00:00:48 | Processed Slot: 113 | Confirmed Slot: 113 | Finalized Slot: 81 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 112 | ◎499.999440000
00:00:49 | Processed Slot: 113 | Confirmed Slot: 113 | Finalized Slot: 81 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 112 | ◎499.999440000
00:00:49 | Processed Slot: 114 | Confirmed Slot: 114 | Finalized Slot: 82 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 113 | ◎499.999435000
00:00:49 | Processed Slot: 114 | Confirmed Slot: 114 | Finalized Slot: 82 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 113 | ◎499.999435000
00:00:50 | Processed Slot: 115 | Confirmed Slot: 115 | Finalized Slot: 83 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 114 | ◎499.999430000
00:00:50 | Processed Slot: 116 | Confirmed Slot: 116 | Finalized Slot: 84 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 115 | ◎499.999425000
00:00:50 | Processed Slot: 116 | Confirmed Slot: 116 | Finalized Slot: 84 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 115 | ◎499.999425000
00:00:50 | Processed Slot: 117 | Confirmed Slot: 117 | Finalized Slot: 85 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 116 | ◎499.999420000
00:00:51 | Processed Slot: 118 | Confirmed Slot: 118 | Finalized Slot: 86 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 117 | ◎499.999415000
00:00:51 | Processed Slot: 118 | Confirmed Slot: 118 | Finalized Slot: 86 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 117 | ◎499.999415000
00:00:51 | Processed Slot: 119 | Confirmed Slot: 119 | Finalized Slot: 87 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 118 | ◎499.999410000
00:00:51 | Processed Slot: 119 | Confirmed Slot: 119 | Finalized Slot: 87 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 118 | ◎499.999410000
00:00:52 | Processed Slot: 120 | Confirmed Slot: 120 | Finalized Slot: 88 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 119 | ◎499.999405000
00:00:52 | Processed Slot: 121 | Confirmed Slot: 121 | Finalized Slot: 89 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 120 | ◎499.999400000
00:00:52 | Processed Slot: 121 | Confirmed Slot: 121 | Finalized Slot: 89 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 120 | ◎499.999400000
00:00:52 | Processed Slot: 122 | Confirmed Slot: 122 | Finalized Slot: 90 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 121 | ◎499.999395000
00:00:53 | Processed Slot: 122 | Confirmed Slot: 122 | Finalized Slot: 90 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 122 | ◎499.999395000
00:00:53 | Processed Slot: 123 | Confirmed Slot: 123 | Finalized Slot: 91 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 122 | ◎499.999390000
00:00:53 | Processed Slot: 124 | Confirmed Slot: 124 | Finalized Slot: 92 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 123 | ◎499.999385000
00:00:53 | Processed Slot: 124 | Confirmed Slot: 124 | Finalized Slot: 92 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 123 | ◎499.999385000
00:00:54 | Processed Slot: 125 | Confirmed Slot: 125 | Finalized Slot: 93 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 124 | ◎499.999380000
00:00:54 | Processed Slot: 126 | Confirmed Slot: 126 | Finalized Slot: 94 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 125 | ◎499.999375000
00:00:54 | Processed Slot: 126 | Confirmed Slot: 126 | Finalized Slot: 94 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 125 | ◎499.999375000
00:00:54 | Processed Slot: 127 | Confirmed Slot: 127 | Finalized Slot: 95 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 126 | ◎499.999370000
00:00:55 | Processed Slot: 127 | Confirmed Slot: 127 | Finalized Slot: 95 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 126 | ◎499.999370000
